Tire Brand,Tire Size,Condition,Location,Latitude,Longitude,Pincode,Recycling Date,Tire Type,Recycling Method,Recycled Product,Recycling Facility,Tread_Depths,Odometer_Reading,Age,DOT Date Code
Goodyear,235/45R17,Used,Vishrantwadi,-21.8081285,69.390047,76660,29-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,3/32,21500,9,DOTIJKL34562719
Michelin,205/55R16,Used,Kharadi,-10.555628,2.894017,35365,20-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,5/32,83000,10,DOTMNOP78901520
Continental,235/45R17,Used,Camp,55.2151595,87.678345,99497,6/9/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,2/32,7000,4,DOTMNOP78901520
Bridgestone,205/55R16,Scrap,Shivajinagar,-46.8131215,21.004175,36549,10/12/2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,5/32,69000,8,DOTMNOP78901520
Continental,225/50R17,Used,Hadapsar,-25.405228,-58.797893,51477,20-01-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,6/32,51000,11,DOTABCD12343523
Michelin,225/50R17,Used,Magarpatta City,48.6420225,-40.519012,4011,18-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,2/32,54000,2,DOTWXYZ56780124
Pirelli,205/55R16,Scrap,Vishrantwadi,-21.5781525,-111.967714,26850,28-04-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,5/32,24000,12,DOTWXYZ56780124
Bridgestone,215/60R16,Scrap,Hadapsar,-31.53657,-141.890133,24324,30-06-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,4/32,16500,11,DOTABCD12343523
Bridgestone,225/45R17,Used,Shivajinagar,49.9833565,-81.518821,83491,12/9/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,3/32,51000,10,DOTABCD12343523
Bridgestone,225/50R17,Used,Kothrud,-73.753185,131.724626,56027,16-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,3/32,24000,4,DOTWXYZ56780124
Goodyear,205/55R16,Scrap,Shivajinagar,-37.749685,-46.363667,8190,10/4/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,4/32,60000,12,DOTEFGH90124822
Pirelli,235/45R17,Used,Shivane,49.690087,-125.622004,22339,12/6/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,3/32,60000,12,DOTABCD12343523
Continental,215/60R16,Used,Vishrantwadi,-16.5587515,45.922062,1411,27-07-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,3/32,24000,3,DOTIJKL34562719
Bridgestone,225/50R17,Scrap,Camp,-11.001985,8.892287,13294,4/3/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,6/32,83000,2,DOTIJKL34562719
Bridgestone,225/50R17,Used,Kalyani Nagar,-79.6783695,-100.678553,24400,8/10/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,5/32,16500,4,DOTIJKL34562719
Michelin,235/45R17,Used,Camp,33.04388,158.934761,74571,25-06-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,6/32,24000,11,DOTWXYZ56780124
Goodyear,215/60R16,Used,Magarpatta City,-47.5691805,172.745985,83446,25-09-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,4/32,69000,4,DOTEFGH90124822
Goodyear,225/50R17,Scrap,Kalyani Nagar,82.914423,-28.407284,56007,19-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,2/32,4000,10,DOTEFGH90124822
Bridgestone,205/55R16,Used,Aundh,-38.456855,135.037623,85622,14-11-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,4/32,54000,7,DOTEFGH90124822
Pirelli,225/50R17,Scrap,Bavdhan,80.454654,-169.968839,7448,25-03-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,6/32,51000,4,DOTMNOP78901520
Bridgestone,205/55R16,Scrap,Aundh,51.5997175,67.828813,75828,11/9/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,2/32,24000,1,DOTIJKL34562719
Goodyear,215/60R16,Used,Deccan,48.6626805,23.969771,7997,12/5/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,4/32,16500,8,DOTEFGH90124822
Pirelli,215/60R16,Used,Koregaon Park,-62.6497415,142.018918,40956,12/12/2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,4/32,51000,12,DOTMNOP78901520
Bridgestone,235/45R17,Scrap,Koregaon Park,78.2304155,-85.344127,87818,19-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,4/32,83000,3,DOTWXYZ56780124
Bridgestone,215/60R16,Scrap,Bavdhan,-78.3920425,17.955416,70152,23-10-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,6/32,60000,4,DOTABCD12343523
Bridgestone,225/50R17,Used,Kharadi,-49.645124,-1.647336,63137,8/11/2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,3/32,65000,3,DOTEFGH90124822
Bridgestone,225/45R17,Used,Vishrantwadi,-21.0904805,50.97547,14462,21-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,5/32,54000,6,DOTWXYZ56780124
Goodyear,225/50R17,Used,Kalyani Nagar,-89.6949825,138.77573,54913,31-10-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,4/32,54000,5,DOTMNOP78901520
Michelin,225/45R17,Used,Shivajinagar,-46.734583,33.077231,74765,29-11-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,5/32,65000,4,DOTIJKL34562719
Bridgestone,235/45R17,Scrap,Hadapsar,-24.144173,144.202284,11372,9/5/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,3/32,60000,4,DOTMNOP78901520
Goodyear,205/55R16,Scrap,Bavdhan,-74.6126245,44.42724,73181,17-04-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,2/32,51000,5,DOTIJKL34562719
Pirelli,225/50R17,Scrap,Bavdhan,-83.140444,-174.492669,13261,28-10-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,6/32,65000,10,DOTEFGH90124822
Michelin,225/45R17,Scrap,Deccan,82.995073,-162.386852,12256,14-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,3/32,21500,12,DOTWXYZ56780124
Bridgestone,215/60R16,Used,Camp,74.8879385,-20.953766,68411,3/2/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,2/32,16500,1,DOTEFGH90124822
Bridgestone,205/55R16,Used,Deccan,46.295331,-97.572346,73254,20-03-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,4/32,4000,6,DOTIJKL34562719
Pirelli,205/55R16,Scrap,Koregaon Park,40.979763,-66.882671,90810,15-06-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,3/32,21500,10,DOTEFGH90124822
Bridgestone,235/45R17,Scrap,Shivane,-8.25538,64.013837,7368,7/6/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,5/32,65000,8,DOTEFGH90124822
Continental,215/60R16,Used,Koregaon Park,-29.9901175,24.678316,58925,30-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,2/32,69000,3,DOTWXYZ56780124
Bridgestone,215/60R16,Scrap,Kothrud,-85.408894,-78.669393,84412,3/10/2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,3/32,51000,7,DOTEFGH90124822
Goodyear,225/45R17,Scrap,Aundh,-47.225989,151.712502,66199,23-10-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,4/32,16500,7,DOTWXYZ56780124
Michelin,235/45R17,Scrap,Hadapsar,-10.954891,87.648716,79645,9/2/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,4/32,16500,7,DOTWXYZ56780124
Bridgestone,225/50R17,Used,Bavdhan,72.754,86.165847,79932,10/9/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,5/32,51000,6,DOTWXYZ56780124
Michelin,205/55R16,Scrap,Shivane,45.516327,76.93362,96570,9/11/2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,4/32,21500,5,DOTWXYZ56780124
Michelin,225/45R17,Used,Aundh,17.640071,-87.788672,19458,3/6/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,2/32,83000,4,DOTABCD12343523
Michelin,205/55R16,Scrap,Shivane,9.4461135,-54.932864,53234,6/11/2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,2/32,69000,5,DOTIJKL34562719
Continental,215/60R16,Scrap,Hadapsar,4.7224675,-157.049443,47494,1/10/2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,2/32,24000,4,DOTIJKL34562719
Goodyear,235/45R17,Used,Deccan,-10.8922215,-85.057956,15672,14-02-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,6/32,24000,7,DOTMNOP78901520
Continental,235/45R17,Scrap,Kothrud,-59.1541635,-64.306965,58825,28-04-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,6/32,7000,10,DOTMNOP78901520
Goodyear,205/55R16,Used,Koregaon Park,56.303445,-48.395913,49747,12/5/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,2/32,51000,6,DOTMNOP78901520
Pirelli,215/60R16,Scrap,Shivane,-0.526896,-104.876947,44697,1/4/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,4/32,54000,5,DOTABCD12343523
Continental,225/45R17,Used,Hinjewadi,10.6223305,-139.661016,59404,4/11/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,3/32,65000,11,DOTIJKL34562719
Goodyear,225/45R17,Scrap,Shivane,-84.385582,39.570052,1379,13-07-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,2/32,60000,2,DOTWXYZ56780124
Michelin,225/45R17,Used,Vishrantwadi,-74.963567,149.211895,90560,24-03-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,4/32,24000,10,DOTABCD12343523
Pirelli,235/45R17,Scrap,Kharadi,-40.200491,-109.553219,38197,9/9/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,4/32,4000,1,DOTEFGH90124822
Bridgestone,205/55R16,Scrap,Kalyani Nagar,23.4880135,-115.712183,22977,26-04-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,6/32,65000,7,DOTABCD12343523
Continental,205/55R16,Scrap,Kothrud,1.5002925,-162.088489,26943,4/1/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,4/32,65000,12,DOTMNOP78901520
Bridgestone,235/45R17,Scrap,Camp,-79.3576275,-31.603548,36867,20-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,4/32,7000,11,DOTABCD12343523
Pirelli,225/45R17,Scrap,Kothrud,5.1092425,33.544793,25070,12/6/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,3/32,83000,5,DOTIJKL34562719
Goodyear,235/45R17,Used,Kalyani Nagar,-85.8403845,-10.442657,44631,28-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,3/32,4000,1,DOTABCD12343523
Bridgestone,205/55R16,Used,Deccan,-15.794234,110.925872,23916,25-08-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,3/32,16500,10,DOTABCD12343523
Goodyear,225/50R17,Scrap,Deccan,-14.646575,-178.626959,24110,8/12/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,4/32,54000,9,DOTABCD12343523
Goodyear,235/45R17,Scrap,Bavdhan,-54.3657715,-13.14726,34157,4/11/2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,5/32,21500,9,DOTEFGH90124822
Goodyear,215/60R16,Scrap,Shivajinagar,-77.6556575,137.442773,33554,9/11/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,2/32,65000,7,DOTMNOP78901520
Michelin,215/60R16,Scrap,Magarpatta City,-87.633276,-116.290795,16251,8/5/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,6/32,69000,10,DOTMNOP78901520
Bridgestone,215/60R16,Scrap,Magarpatta City,-54.0628095,41.54195,86177,22-11-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,4/32,4000,7,DOTEFGH90124822
Goodyear,205/55R16,Scrap,Shivajinagar,38.385256,-50.700161,2873,8/11/2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,3/32,16500,5,DOTEFGH90124822
Michelin,225/50R17,Used,Shivane,43.505216,13.478069,67313,10/2/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,6/32,51000,10,DOTEFGH90124822
Pirelli,225/50R17,Scrap,Hadapsar,-39.338476,-79.121708,98112,1/4/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,5/32,83000,7,DOTMNOP78901520
Continental,215/60R16,Scrap,Hinjewadi,47.3951505,175.53854,40036,29-11-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,4/32,69000,2,DOTIJKL34562719
Goodyear,225/45R17,Scrap,Kothrud,81.2354175,-109.816551,42779,30-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,5/32,65000,1,DOTEFGH90124822
Pirelli,235/45R17,Scrap,Bavdhan,-15.155749,42.503205,63746,31-03-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,3/32,51000,5,DOTABCD12343523
Continental,205/55R16,Used,Hinjewadi,-75.5521565,-71.685702,84401,30-05-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,2/32,54000,1,DOTEFGH90124822
Michelin,205/55R16,Used,Hinjewadi,51.2889495,-136.911076,40278,7/2/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,3/32,4000,4,DOTWXYZ56780124
Bridgestone,215/60R16,Scrap,Shivajinagar,-29.7434075,-171.733594,16410,16-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,6/32,83000,2,DOTABCD12343523
Continental,235/45R17,Used,Hinjewadi,-74.680029,113.898474,41544,18-09-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,2/32,60000,6,DOTMNOP78901520
Goodyear,205/55R16,Scrap,Koregaon Park,-68.2157845,-148.598081,29356,23-06-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,6/32,65000,11,DOTIJKL34562719
Goodyear,225/45R17,Scrap,Vishrantwadi,-52.546992,-60.608154,24075,6/10/2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,2/32,69000,2,DOTIJKL34562719
Bridgestone,205/55R16,Scrap,Kothrud,0.7969905,13.405175,23776,4/4/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,5/32,83000,12,DOTABCD12343523
Continental,205/55R16,Scrap,Shivane,72.695507,-82.49163,24792,27-03-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,5/32,69000,4,DOTABCD12343523
Goodyear,205/55R16,Used,Camp,47.454648,-81.788011,6251,30-06-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,6/32,4000,12,DOTIJKL34562719
Pirelli,205/55R16,Scrap,Hadapsar,-11.8603315,-120.31981,38365,15-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,4/32,69000,11,DOTMNOP78901520
Goodyear,225/50R17,Used,Camp,-36.9418115,-97.423651,6326,19-04-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,4/32,4000,2,DOTWXYZ56780124
Continental,235/45R17,Scrap,Hadapsar,-18.0083375,-170.739226,3308,15-09-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,6/32,69000,12,DOTWXYZ56780124
Bridgestone,205/55R16,Scrap,Kalyani Nagar,-1.694549,129.902333,76631,12/1/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,6/32,83000,12,DOTMNOP78901520
Continental,225/45R17,Used,Shivane,-33.167757,30.046271,38981,14-05-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,5/32,69000,12,DOTMNOP78901520
Goodyear,225/50R17,Scrap,Deccan,75.4291375,178.414482,38125,10/2/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,6/32,60000,4,DOTEFGH90124822
Bridgestone,225/50R17,Used,Kharadi,-20.918908,-48.310833,53907,21-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,3/32,60000,7,DOTMNOP78901520
Continental,215/60R16,Scrap,Hinjewadi,-10.4245255,-127.487887,59904,6/6/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,2/32,21500,11,DOTWXYZ56780124
Goodyear,225/50R17,Used,Magarpatta City,-24.9297095,-100.483607,79847,5/8/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,3/32,69000,6,DOTIJKL34562719
Goodyear,205/55R16,Scrap,Koregaon Park,-45.2913685,85.00202,55626,30-09-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,5/32,83000,12,DOTEFGH90124822
Goodyear,205/55R16,Scrap,Hadapsar,26.4203525,-38.70616,9260,23-08-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,2/32,54000,10,DOTWXYZ56780124
Goodyear,215/60R16,Scrap,Hinjewadi,-87.4453315,-21.721037,98499,17-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,5/32,51000,8,DOTABCD12343523
Bridgestone,225/50R17,Scrap,Shivajinagar,83.26033,98.674942,51738,15-11-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,2/32,4000,5,DOTABCD12343523
Michelin,215/60R16,Scrap,Hadapsar,-2.9419395,-70.669972,90035,3/2/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,5/32,65000,2,DOTEFGH90124822
Continental,215/60R16,Scrap,Camp,-78.8515935,96.136066,83825,5/8/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,6/32,51000,4,DOTMNOP78901520
Michelin,205/55R16,Scrap,Vishrantwadi,13.36513,19.575145,46931,25-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,6/32,69000,1,DOTIJKL34562719
Continental,215/60R16,Used,Vishrantwadi,-37.134466,-142.161467,20773,6/11/2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,5/32,21500,3,DOTABCD12343523
Michelin,215/60R16,Used,Kothrud,42.212351,-11.746319,99807,23-12-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,6/32,21500,8,DOTMNOP78901520
Pirelli,225/50R17,Scrap,Bavdhan,-15.0829555,-72.536042,63862,15-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,5/32,83000,8,DOTEFGH90124822
Michelin,235/45R17,Used,Koregaon Park,47.0375025,111.545629,68176,19-05-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,2/32,24000,9,DOTWXYZ56780124
Pirelli,215/60R16,Used,Shivajinagar,46.5624025,-68.612673,23392,11/11/2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,4/32,54000,12,DOTWXYZ56780124
Pirelli,215/60R16,Scrap,Shivane,24.5650645,110.178498,59008,14-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,4/32,60000,11,DOTWXYZ56780124
Continental,225/45R17,Scrap,Magarpatta City,42.3741435,-79.518487,11123,30-10-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,6/32,60000,7,DOTEFGH90124822
Goodyear,225/50R17,Scrap,Deccan,32.371618,-15.696121,16017,6/1/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,2/32,7000,5,DOTWXYZ56780124
Goodyear,225/50R17,Scrap,Kalyani Nagar,55.324406,-117.35005,72004,11/6/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,4/32,21500,12,DOTABCD12343523
Bridgestone,215/60R16,Scrap,Kalyani Nagar,58.644608,44.347201,66415,3/2/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,3/32,60000,2,DOTABCD12343523
Continental,235/45R17,Scrap,Hinjewadi,29.8178225,106.81553,42889,27-01-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,6/32,16500,12,DOTMNOP78901520
Michelin,205/55R16,Used,Koregaon Park,27.561072,175.746805,93315,12/4/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,3/32,65000,8,DOTABCD12343523
Michelin,215/60R16,Scrap,Shivane,61.391482,90.146292,48508,8/2/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,3/32,54000,11,DOTABCD12343523
Michelin,235/45R17,Used,Shivane,-57.45853,-6.243304,2024,22-12-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,5/32,69000,5,DOTIJKL34562719
Continental,205/55R16,Scrap,Vishrantwadi,-43.7094085,-133.07184,40997,4/1/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,4/32,60000,7,DOTMNOP78901520
Goodyear,225/50R17,Used,Deccan,16.7642515,10.669213,20672,14-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,3/32,60000,12,DOTIJKL34562719
Bridgestone,235/45R17,Scrap,Magarpatta City,-65.841797,59.840771,52609,19-06-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,4/32,21500,11,DOTMNOP78901520
Continental,225/50R17,Used,Hadapsar,56.8857305,-30.203566,29453,8/3/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,4/32,69000,6,DOTWXYZ56780124
Continental,225/50R17,Scrap,Shivane,88.2281605,129.42586,81481,10/4/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,3/32,16500,5,DOTMNOP78901520
Bridgestone,215/60R16,Scrap,Koregaon Park,48.2598195,133.378025,3053,24-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,6/32,54000,8,DOTABCD12343523
Bridgestone,235/45R17,Used,Aundh,-57.9543395,67.238467,49659,28-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,2/32,69000,1,DOTIJKL34562719
Continental,215/60R16,Used,Magarpatta City,-28.7139675,62.336168,34920,5/10/2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,3/32,65000,1,DOTMNOP78901520
Goodyear,225/45R17,Scrap,Shivajinagar,59.523432,-44.291566,30248,20-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,6/32,24000,10,DOTEFGH90124822
Michelin,225/45R17,Scrap,Kothrud,46.70892,59.609136,73263,15-04-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,4/32,16500,10,DOTMNOP78901520
Michelin,215/60R16,Used,Kharadi,49.104029,10.255594,55243,2/4/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,6/32,21500,11,DOTEFGH90124822
Pirelli,225/50R17,Used,Kharadi,-40.7947555,-36.674158,34055,7/1/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,5/32,4000,7,DOTIJKL34562719
Bridgestone,205/55R16,Used,Magarpatta City,-64.408087,27.314059,47919,24-08-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,5/32,4000,1,DOTMNOP78901520
Michelin,215/60R16,Scrap,Shivane,-67.601522,89.514045,72469,20-07-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,6/32,65000,1,DOTIJKL34562719
Continental,225/45R17,Used,Camp,25.993937,168.837312,66610,31-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,2/32,69000,1,DOTMNOP78901520
Michelin,225/50R17,Scrap,Hadapsar,-38.285723,58.524307,30721,15-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,6/32,24000,9,DOTIJKL34562719
Michelin,215/60R16,Scrap,Bavdhan,-35.567159,61.878937,82345,8/4/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,2/32,21500,4,DOTEFGH90124822
Continental,225/45R17,Used,Hadapsar,-53.029161,45.685674,25762,13-01-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,3/32,69000,3,DOTWXYZ56780124
Continental,225/45R17,Used,Aundh,-3.6244745,-139.672077,1090,24-09-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,4/32,16500,10,DOTIJKL34562719
Continental,225/50R17,Scrap,Hinjewadi,-55.875356,-49.747931,31614,25-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,4/32,4000,3,DOTIJKL34562719
Bridgestone,235/45R17,Used,Camp,55.57394,-139.003073,82834,18-02-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,5/32,65000,7,DOTEFGH90124822
Michelin,225/50R17,Used,Aundh,24.5238675,133.224984,99774,4/3/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,3/32,54000,12,DOTMNOP78901520
Continental,205/55R16,Used,Kharadi,-61.396064,143.444666,850,11/12/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,2/32,69000,11,DOTIJKL34562719
Continental,205/55R16,Scrap,Kalyani Nagar,43.8631605,71.604679,83961,6/6/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,2/32,60000,1,DOTWXYZ56780124
Bridgestone,205/55R16,Used,Vishrantwadi,25.543402,167.940561,46076,23-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,6/32,51000,5,DOTABCD12343523
Pirelli,205/55R16,Used,Deccan,-39.599606,118.990356,26074,12/10/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,6/32,21500,6,DOTMNOP78901520
Bridgestone,235/45R17,Used,Kothrud,33.4286945,153.231438,99877,10/10/2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,3/32,83000,12,DOTABCD12343523
Goodyear,205/55R16,Scrap,Bavdhan,15.091026,172.769333,47572,9/5/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,5/32,83000,12,DOTEFGH90124822
Goodyear,225/50R17,Used,Koregaon Park,70.5512985,99.137895,13311,5/8/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,5/32,65000,4,DOTMNOP78901520
