Tire Brand,Tire Size,Condition,Location,Latitude,Longitude,Pincode,Recycling Date,Tire Type,Recycling Method,Recycled Product,Recycling Facility,Tread_Depths,Odometer_Reading,Age,DOT Date Code
Continental,205/55R16,Used,Magarpatta City,-80.1423605,-103.385627,4198,03-10-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,65000,2,DOTWXYZ56780124
Continental,215/60R16,Used,Shivane,-45.89616,75.462436,58782,07-10-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,83000,8,DOTMNOP78901520
Continental,225/50R17,Scrap,Deccan,-77.538469,134.596361,71088,25-06-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,83000,12,DOTABCD12343523
Goodyear,235/45R17,Scrap,Vishrantwadi,-71.2531145,-102.05085,39266,26-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,24000,4,DOTEFGH90124822
Goodyear,215/60R16,Used,Camp,20.3546515,-36.334802,34602,06-09-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/7,7000,9,DOTMNOP78901520
Pirelli,225/45R17,Scrap,Shivane,9.118567,155.759001,31384,17-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,21500,6,DOTMNOP78901520
Bridgestone,225/50R17,Used,Magarpatta City,33.1148895,-101.01784,81861,15-09-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,24000,8,DOTEFGH90124822
Pirelli,205/55R16,Scrap,Shivane,-71.600974,47.533213,33554,22-07-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,69000,6,DOTABCD12343523
Michelin,215/60R16,Scrap,Camp,60.269427,2.496765,35455,19-06-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,21500,4,DOTIJKL34562719
Continental,215/60R16,Used,Magarpatta City,-50.617946,35.107419,82569,06-10-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,65000,5,DOTWXYZ56780124
Michelin,215/60R16,Scrap,Kalyani Nagar,-83.8951805,-54.061915,83743,20-03-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,16500,9,DOTIJKL34562719
Goodyear,205/55R16,Scrap,Magarpatta City,18.493548,72.104125,46346,25-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,69000,3,DOTABCD12343523
Continental,235/45R17,Used,Aundh,-46.8001405,-58.561243,22850,10-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,83000,2,DOTIJKL34562719
Continental,225/50R17,Used,Deccan,53.92511,-175.672506,49369,11-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/7,69000,5,DOTIJKL34562719
Goodyear,205/55R16,Scrap,Magarpatta City,25.2308595,-109.104987,10384,10-02-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,54000,12,DOTMNOP78901520
Pirelli,235/45R17,Scrap,Deccan,-16.6098855,47.538959,63261,01-05-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/8,21500,2,DOTABCD12343523
Michelin,235/45R17,Scrap,Shivajinagar,20.3716095,34.923686,87869,14-03-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,65000,5,DOTIJKL34562719
Michelin,215/60R16,Scrap,Aundh,-85.373813,11.835324,62661,07-11-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,7000,2,DOTWXYZ56780124
Michelin,235/45R17,Scrap,Camp,-72.6616135,-109.989758,8988,25-12-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/6,65000,11,DOTIJKL34562719
Bridgestone,205/55R16,Used,Kharadi,-3.120101,74.239792,2332,23-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,69000,10,DOTABCD12343523
Goodyear,225/50R17,Used,Camp,51.7516965,-9.25299,24849,06-09-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,60000,7,DOTMNOP78901520
Bridgestone,205/55R16,Scrap,Kothrud,68.0491515,-167.9304,94710,14-01-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,69000,10,DOTMNOP78901520
Continental,205/55R16,Used,Deccan,-74.5732495,-73.203221,45016,16-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/8,24000,2,DOTABCD12343523
Continental,215/60R16,Scrap,Shivajinagar,24.6616365,26.879672,62403,12-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,7000,1,DOTIJKL34562719
Bridgestone,225/50R17,Scrap,Shivane,77.024127,11.589725,27388,13-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,60000,2,DOTEFGH90124822
Bridgestone,225/50R17,Scrap,Hadapsar,-22.734771,70.049081,87705,03-06-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0,83000,4,DOTABCD12343523
Continental,225/50R17,Scrap,Kothrud,-41.157376,-170.644714,75242,10-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,21500,5,DOTIJKL34562719
Goodyear,225/50R17,Used,Hadapsar,-41.0955205,81.352174,24360,14-07-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,54000,2,DOTABCD12343523
Goodyear,215/60R16,Scrap,Hadapsar,-71.706165,-149.40943,53623,30-12-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,69000,1,DOTABCD12343523
Pirelli,235/45R17,Scrap,Hinjewadi,86.375007,-171.052548,60145,29-07-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,69000,6,DOTMNOP78901520
Michelin,225/50R17,Used,Kharadi,30.5798885,-176.32329,34346,22-01-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,24000,6,DOTABCD12343523
Bridgestone,215/60R16,Used,Koregaon Park,29.0233695,34.566237,24508,21-05-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/6,16500,1,DOTEFGH90124822
Continental,235/45R17,Used,Kalyani Nagar,-5.958411,26.643576,58960,06-02-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,83000,11,DOTEFGH90124822
Pirelli,225/50R17,Scrap,Magarpatta City,74.6254855,-59.366724,95440,21-04-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,69000,11,DOTIJKL34562719
Goodyear,225/50R17,Used,Hinjewadi,62.176981,-28.409349,73979,02-07-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/6,60000,3,DOTEFGH90124822
Michelin,225/50R17,Scrap,Hadapsar,65.1716945,-103.172212,67696,20-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/7,60000,2,DOTIJKL34562719
Pirelli,225/50R17,Used,Kharadi,-71.469912,62.40978,58198,05-09-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,65000,6,DOTABCD12343523
Bridgestone,215/60R16,Scrap,Kothrud,32.4875765,18.449527,58438,03-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/6,21500,1,DOTIJKL34562719
Bridgestone,235/45R17,Used,Hinjewadi,27.0999125,56.038106,83813,22-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,54000,10,DOTABCD12343523
Pirelli,225/50R17,Used,Aundh,2.106594,-132.243505,49108,30-06-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,60000,2,DOTABCD12343523
Pirelli,225/50R17,Scrap,Camp,-5.250352,-113.940641,36769,22-09-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,65000,12,DOTWXYZ56780124
Bridgestone,215/60R16,Scrap,Vishrantwadi,-26.4616275,47.510191,92858,09-01-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,60000,9,DOTMNOP78901520
Continental,235/45R17,Scrap,Koregaon Park,47.5488605,43.388283,99689,19-12-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/6,51000,3,DOTMNOP78901520
Goodyear,215/60R16,Scrap,Koregaon Park,-23.598985,76.493786,75919,20-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,60000,1,DOTEFGH90124822
Goodyear,215/60R16,Used,Camp,53.9610905,-39.015736,39843,24-10-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,21500,4,DOTABCD12343523
Bridgestone,225/50R17,Used,Kothrud,81.5115225,125.430714,50112,02-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,16500,2,DOTEFGH90124822
Continental,225/45R17,Scrap,Bavdhan,2.067178,90.1503,91231,30-05-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,54000,2,DOTIJKL34562719
Michelin,225/45R17,Used,Shivajinagar,-22.6209555,100.954335,78206,15-11-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,4000,3,DOTABCD12343523
Continental,235/45R17,Scrap,Kalyani Nagar,40.435636,-91.190244,64911,06-03-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,7000,2,DOTWXYZ56780124
Pirelli,215/60R16,Used,Kalyani Nagar,19.7619645,137.113613,23471,20-04-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,16500,9,DOTEFGH90124822
Bridgestone,225/50R17,Scrap,Hinjewadi,-74.9731055,26.551696,43765,16-10-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,21500,3,DOTABCD12343523
Goodyear,215/60R16,Used,Vishrantwadi,86.008173,-10.145336,30298,26-05-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,16500,12,DOTEFGH90124822
Michelin,225/50R17,Used,Kothrud,-8.5134785,129.614482,73688,11-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/6,51000,7,DOTIJKL34562719
Goodyear,215/60R16,Used,Kalyani Nagar,41.509852,54.446709,50775,31-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,83000,7,DOTEFGH90124822
Continental,225/45R17,Scrap,Shivajinagar,-64.234539,-82.75165,42638,26-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,83000,2,DOTEFGH90124822
Bridgestone,225/45R17,Used,Aundh,61.388083,84.890939,72353,17-09-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,51000,9,DOTMNOP78901520
Goodyear,225/45R17,Used,Shivane,44.0117765,22.46182,23044,27-05-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/6,65000,4,DOTIJKL34562719
Continental,225/45R17,Used,Vishrantwadi,-4.012796,18.163245,66616,12-01-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/8,60000,8,DOTEFGH90124822
Goodyear,225/45R17,Scrap,Deccan,56.8334345,130.741483,78771,23-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,65000,5,DOTIJKL34562719
Goodyear,205/55R16,Used,Vishrantwadi,-66.2767205,-153.118689,18113,17-12-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,65000,3,DOTEFGH90124822
Bridgestone,225/45R17,Used,Camp,82.811165,-39.462532,70528,13-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,69000,12,DOTWXYZ56780124
Michelin,205/55R16,Used,Bavdhan,80.410886,125.221046,80743,28-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,69000,4,DOTWXYZ56780124
Continental,225/50R17,Scrap,Aundh,-25.0209815,-40.262695,93607,02-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,4000,8,DOTABCD12343523
Continental,215/60R16,Used,Shivane,-63.832539,-75.763473,60857,07-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,51000,9,DOTWXYZ56780124
Pirelli,235/45R17,Scrap,Koregaon Park,89.377586,-92.132485,14151,26-01-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,60000,4,DOTIJKL34562719
Continental,225/50R17,Scrap,Hadapsar,-31.7667785,-3.064433,3419,09-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,4000,6,DOTIJKL34562719
Michelin,235/45R17,Scrap,Camp,75.917534,42.155903,49864,24-05-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,24000,4,DOTIJKL34562719
Bridgestone,235/45R17,Used,Kothrud,-52.2030245,-20.047213,13067,09-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,16500,2,DOTABCD12343523
Continental,205/55R16,Scrap,Bavdhan,19.038676,-93.384258,19504,12-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,7000,12,DOTIJKL34562719
Continental,205/55R16,Scrap,Kothrud,81.6033105,-165.05656,84575,13-01-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,24000,10,DOTIJKL34562719
Goodyear,225/50R17,Scrap,Kharadi,-65.6387385,-148.160206,7253,26-07-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,83000,2,DOTWXYZ56780124
Pirelli,225/45R17,Used,Koregaon Park,58.3961545,-5.532792,80358,08-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,60000,2,DOTIJKL34562719
Bridgestone,205/55R16,Used,Kharadi,44.9800265,-16.235744,75742,05-04-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,60000,9,DOTWXYZ56780124
Bridgestone,225/45R17,Scrap,Deccan,77.0760375,9.703609,69991,07-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,7000,9,DOTWXYZ56780124
Goodyear,235/45R17,Scrap,Kothrud,-22.069208,-158.42809,62639,26-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,24000,9,DOTABCD12343523
Continental,225/45R17,Used,Vishrantwadi,57.8732505,108.791201,51194,19-07-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/8,7000,3,DOTWXYZ56780124
Bridgestone,205/55R16,Used,Deccan,4.976361,-171.896612,18125,07-03-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,60000,8,DOTABCD12343523
Michelin,235/45R17,Used,Kalyani Nagar,-82.193873,-26.884345,48955,25-12-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/8,54000,7,DOTIJKL34562719
Michelin,205/55R16,Scrap,Magarpatta City,50.143451,104.358937,54434,26-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/8,4000,7,DOTABCD12343523
Goodyear,205/55R16,Used,Vishrantwadi,-87.62774,144.479145,4386,24-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,16500,2,DOTEFGH90124822
Goodyear,235/45R17,Scrap,Kharadi,8.906617,8.427243,72589,16-10-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,21500,9,DOTWXYZ56780124
Michelin,205/55R16,Used,Kalyani Nagar,75.9198805,-47.659636,79660,25-12-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,69000,7,DOTWXYZ56780124
Pirelli,205/55R16,Scrap,Bavdhan,-49.824496,12.157079,96845,29-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,24000,2,DOTIJKL34562719
Continental,225/45R17,Scrap,Aundh,-62.0622885,152.114576,19604,16-01-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,54000,1,DOTABCD12343523
Bridgestone,235/45R17,Scrap,Hadapsar,-43.6720925,-84.487906,90652,13-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/7,54000,2,DOTWXYZ56780124
Goodyear,205/55R16,Used,Shivane,-30.449141,-111.742383,34985,14-07-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,21500,4,DOTEFGH90124822
Bridgestone,235/45R17,Scrap,Magarpatta City,-65.9552235,35.759686,28615,25-10-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,83000,3,DOTIJKL34562719
Pirelli,205/55R16,Scrap,Bavdhan,79.234261,120.549499,20700,04-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,4000,7,DOTEFGH90124822
Goodyear,225/50R17,Scrap,Vishrantwadi,85.2403925,-141.388662,39756,15-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,83000,8,DOTWXYZ56780124
Pirelli,205/55R16,Used,Magarpatta City,7.9796025,54.55127,17618,21-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,69000,7,DOTWXYZ56780124
Michelin,235/45R17,Scrap,Camp,-76.0988345,-60.329172,5928,05-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/8,69000,5,DOTMNOP78901520
Bridgestone,225/45R17,Scrap,Bavdhan,36.7491175,-149.263296,92811,21-12-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,7000,10,DOTMNOP78901520
Michelin,205/55R16,Scrap,Kothrud,84.0404695,57.23009,45861,12-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/6,24000,7,DOTMNOP78901520
Goodyear,215/60R16,Used,Bavdhan,-46.755712,-3.137284,74326,19-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/7,16500,1,DOTWXYZ56780124
Michelin,205/55R16,Scrap,Hinjewadi,3.6137285,-54.400202,10144,14-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,21500,12,DOTABCD12343523
Goodyear,225/45R17,Scrap,Koregaon Park,19.432675,98.033981,32322,02-11-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/8,60000,2,DOTWXYZ56780124
Goodyear,225/45R17,Used,Vishrantwadi,-3.4335865,-106.562077,56899,04-12-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,69000,1,DOTABCD12343523
Goodyear,225/50R17,Used,Bavdhan,-27.9705495,178.605721,9857,14-10-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,69000,1,DOTMNOP78901520
Pirelli,215/60R16,Used,Hadapsar,52.3960455,75.127805,56294,30-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,83000,1,DOTMNOP78901520
Pirelli,215/60R16,Used,Camp,-65.3355905,154.142001,75557,15-11-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/6,60000,2,DOTIJKL34562719
Goodyear,205/55R16,Scrap,Hinjewadi,-21.523471,142.591481,25776,11-06-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,51000,12,DOTWXYZ56780124
Michelin,225/50R17,Used,Shivane,64.4236185,63.158011,45957,08-05-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/7,4000,5,DOTWXYZ56780124
Pirelli,225/45R17,Scrap,Vishrantwadi,47.761501,-64.754103,53670,16-08-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,16500,12,DOTWXYZ56780124
Bridgestone,215/60R16,Used,Aundh,82.6487325,-152.584476,3357,11-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,24000,10,DOTMNOP78901520
Michelin,225/45R17,Scrap,Vishrantwadi,84.6597705,-124.19377,10628,22-12-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,51000,6,DOTABCD12343523
Pirelli,225/50R17,Scrap,Camp,41.906864,-59.295101,6772,08-10-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,65000,11,DOTMNOP78901520
Michelin,225/45R17,Used,Camp,-59.918674,137.646898,90071,13-10-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,24000,8,DOTIJKL34562719
Bridgestone,215/60R16,Scrap,Hinjewadi,51.510199,-167.847434,98227,27-07-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,24000,6,DOTMNOP78901520
Goodyear,235/45R17,Scrap,Bavdhan,25.8080615,7.006023,58880,13-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,60000,11,DOTWXYZ56780124
Michelin,225/45R17,Used,Shivajinagar,8.7435,134.806519,50200,01-01-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,16500,11,DOTMNOP78901520
Goodyear,235/45R17,Scrap,Deccan,-17.79999,9.385134,95031,09-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,16500,1,DOTABCD12343523
Bridgestone,215/60R16,Used,Kothrud,63.003575,-9.119989,61594,06-08-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,24000,7,DOTWXYZ56780124
Bridgestone,225/50R17,Used,Bavdhan,18.9843735,126.347299,5098,12-09-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,83000,4,DOTABCD12343523
Michelin,225/50R17,Scrap,Magarpatta City,-82.0443815,-179.683039,6223,30-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,21500,10,DOTABCD12343523
Michelin,205/55R16,Used,Bavdhan,-85.204118,-32.221012,59195,08-10-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/6,69000,9,DOTMNOP78901520
Pirelli,225/45R17,Used,Magarpatta City,73.0238385,92.950008,5418,05-01-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,4000,2,DOTWXYZ56780124
Continental,235/45R17,Scrap,Shivane,-43.8489075,-102.224282,54260,13-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,60000,1,DOTEFGH90124822
Pirelli,205/55R16,Scrap,Kothrud,56.518142,-129.43453,87715,18-09-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,54000,8,DOTWXYZ56780124
Goodyear,225/45R17,Used,Kothrud,-34.201542,115.269905,62943,20-01-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,65000,8,DOTABCD12343523
Continental,225/50R17,Scrap,Aundh,39.354406,-161.936845,84869,12-04-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,51000,2,DOTEFGH90124822
Continental,225/50R17,Used,Kothrud,82.4316635,49.113963,91393,23-04-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,4000,12,DOTWXYZ56780124
Bridgestone,215/60R16,Scrap,Hadapsar,-25.4720655,160.009159,82812,30-10-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,60000,1,DOTMNOP78901520
Michelin,225/50R17,Used,Shivajinagar,3.0842065,-167.17275,2422,04-09-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,69000,6,DOTABCD12343523
Continental,205/55R16,Scrap,Hinjewadi,1.2861865,159.819088,92891,07-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,24000,2,DOTEFGH90124822
Goodyear,225/45R17,Scrap,Kothrud,-88.2282735,31.224814,4113,28-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,4000,9,DOTWXYZ56780124
Goodyear,225/50R17,Scrap,Shivane,-18.873024,162.214584,70206,07-07-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,65000,6,DOTIJKL34562719
Continental,205/55R16,Scrap,Koregaon Park,49.8373125,38.822692,51657,23-10-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/7,69000,6,DOTIJKL34562719
Michelin,225/45R17,Scrap,Hadapsar,79.120793,18.568161,95715,10-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/8,21500,10,DOTEFGH90124822
Goodyear,225/45R17,Used,Hinjewadi,-63.0939985,-14.723595,61333,18-05-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/8,60000,1,DOTEFGH90124822
Michelin,225/50R17,Scrap,Aundh,-81.075717,-133.479207,99541,01-04-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,60000,4,DOTMNOP78901520
Goodyear,215/60R16,Used,Magarpatta City,26.3175705,-167.563331,36149,05-05-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/6,65000,11,DOTIJKL34562719
Continental,235/45R17,Scrap,Kharadi,-76.8623065,131.640539,94573,05-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,16500,9,DOTMNOP78901520
Bridgestone,215/60R16,Scrap,Shivajinagar,26.965033,87.841161,33073,18-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,54000,2,DOTABCD12343523
Bridgestone,225/45R17,Used,Hadapsar,-37.2060795,-86.255319,59435,02-07-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,69000,5,DOTEFGH90124822
Continental,205/55R16,Used,Kharadi,44.0875455,59.214976,86617,01-07-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,7000,12,DOTIJKL34562719
Bridgestone,235/45R17,Scrap,Shivane,-57.747181,-72.77437,85381,04-02-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,69000,6,DOTIJKL34562719
Goodyear,225/45R17,Scrap,Kalyani Nagar,13.482713,-128.181019,77499,28-09-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,4000,5,DOTEFGH90124822
Pirelli,205/55R16,Used,Camp,-73.6691755,161.963476,37365,11-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/7,54000,4,DOTIJKL34562719
Continental,215/60R16,Used,Camp,36.988115,-101.955588,82302,30-04-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,21500,1,DOTEFGH90124822
Bridgestone,205/55R16,Scrap,Bavdhan,75.367149,43.688955,95070,21-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,69000,11,DOTMNOP78901520
